Biofluido,Experiment,Metabolite,HMDB,Concentration_ASICS,Concentration_GS,Metodo,Diferenca_Absoluta,Erro_Percentual
Urina,05RCF_csv,Acetone,HMDB01659,264.232235471826,21.0,CSV,243.23223547182602,1158.25
Urina,05RCF_csv,Levulinate,,289.241870272022,,CSV,,
Urina,05RCF_csv,Hypoxanthine,HMDB00157,294.730719465521,43.2,CSV,251.53071946552103,582.25
Urina,05RCF_csv,Pyruvate,HMDB00243,314.779352901801,25.6,CSV,289.179352901801,1129.61
Urina,05RCF_csv,Citraconate,,320.973292681934,,CSV,,
Urina,05RCF_csv,Valine,HMDB00883,346.527688081548,28.4,CSV,318.127688081548,1120.17
Urina,05RCF_csv,Long-chain_alkane,,346.836767018317,,CSV,,
Urina,05RCF_csv,ATP,,358.722487631486,,CSV,,
Urina,05RCF_csv,2-HydroxyphenylAcetate,,409.140420342011,,CSV,,
Urina,05RCF_csv,Uridine,HMDB00296,460.046822452164,11.3,CSV,448.746822452164,3971.21
Urina,05RCF_csv,Pantothenate,HMDB00210,490.58485559873,31.9,CSV,458.68485559873,1437.88
Urina,05RCF_csv,TMAO,,498.48897317683,,CSV,,
Urina,05RCF_csv,4-HydroxyphenylAcetate,,499.081844418201,,CSV,,
Urina,05RCF_csv,Phosphocholine,,503.726338340115,,CSV,,
Urina,05RCF_csv,Inosine,,506.290059031543,,CSV,,
Urina,05RCF_csv,Cadaverine,,528.201843327888,,CSV,,
Urina,05RCF_csv,Homovanillate,,542.768537563351,,CSV,,
Urina,05RCF_csv,7-Methylxanthine,,570.157698594356,,CSV,,
Urina,05RCF_csv,Urocanate,HMDB00301,572.539708888012,14.2,CSV,558.339708888012,3931.97
Urina,05RCF_csv,N-(2-Furoyl)Glycine,,580.675938818321,,CSV,,
Urina,05RCF_csv,CMP,,582.977927576173,,CSV,,
Urina,05RCF_csv,Syringate,,586.670690310465,,CSV,,
Urina,05RCF_csv,Leucine,HMDB00687,673.266665145432,27.0,CSV,646.266665145432,2393.58
Urina,05RCF_csv,Maltose,,708.077687137236,,CSV,,
Urina,05RCF_csv,CholineChloride,,729.793456082509,,CSV,,
Urina,05RCF_csv,Adenine,,773.556198657585,,CSV,,
Urina,05RCF_csv,Trigonelline,HMDB00875,776.955011523519,453.9,CSV,323.05501152351906,71.17
Urina,05RCF_csv,Cystine,,818.036319591275,,CSV,,
Urina,05RCF_csv,Glycerophosphocholine,,819.807297609259,,CSV,,
Urina,05RCF_csv,dAMP,,857.899420594494,,CSV,,
Urina,05RCF_csv,2-Oxoisovalerate,,872.286431523403,,CSV,,
Urina,05RCF_csv,Isoleucine,HMDB00172,896.953518249036,10.8,CSV,886.1535182490361,8205.13
Urina,05RCF_csv,Galactose,,905.959775707525,,CSV,,
Urina,05RCF_csv,Alanine,HMDB00161,915.180656777835,146.2,CSV,768.9806567778351,525.98
Urina,05RCF_csv,Trans-Acotinate,,929.598238967391,,CSV,,
Urina,05RCF_csv,Argininosuccinate,,943.97938281723,,CSV,,
Urina,05RCF_csv,Ethylmalonate,,946.8621780481,,CSV,,
Urina,05RCF_csv,Vanillate,,953.370390971221,,CSV,,
Urina,05RCF_csv,GMP,,957.986481542199,,CSV,,
Urina,05RCF_csv,Saturated_fattty_acids,,962.124809240388,,CSV,,
Urina,05RCF_csv,Isovalerate,,962.631167368598,,CSV,,
Urina,05RCF_csv,4-EthylPhenol,,964.457781659971,,CSV,,
Urina,05RCF_csv,Glutathione-reduced,,988.19844504038,,CSV,,
Urina,05RCF_csv,Benzoate,,1018.97016363543,,CSV,,
Urina,05RCF_csv,Hypotaurine,,1100.98904438906,,CSV,,
Urina,05RCF_csv,alpha-Hydroxyisobutyrate,,1115.43862448341,,CSV,,
Urina,05RCF_csv,2-Methylglutarate,,1126.89870470551,,CSV,,
Urina,05RCF_csv,PropyleneGlycol,,1143.78279589147,,CSV,,
Urina,05RCF_csv,Xylitol,HMDB02917,1186.88364809436,158.7,CSV,1028.18364809436,647.88
Urina,05RCF_csv,Glucose,HMDB00122,1230.76836160318,153.4,CSV,1077.36836160318,702.33
Urina,05RCF_csv,UDPG,,1249.65968867928,,CSV,,
Urina,05RCF_csv,Acetoacetate,HMDB00060,1252.06556757704,35.7,CSV,1216.3655675770399,3407.19
Urina,05RCF_csv,Azelaic ate,,1262.76551303712,,CSV,,
Urina,05RCF_csv,Allantoin,,1273.2194112044,,CSV,,
Urina,05RCF_csv,Tyrosine,HMDB00158,1364.66543812727,88.4,CSV,1276.2654381272698,1443.74
Urina,05RCF_csv,2-Aminobutyrate,,1415.16144204147,,CSV,,
Urina,05RCF_csv,GTP,,1436.0408181627,,CSV,,
Urina,05RCF_csv,Glycogen,,1483.73689222166,,CSV,,
Urina,05RCF_csv,Carnitine,HMDB00062,1498.97965040711,16.5,CSV,1482.47965040711,8984.73
Urina,05RCF_csv,Valerate,,1507.08033495286,,CSV,,
Urina,05RCF_csv,2-Oxobutyrate,,1524.9308630282,,CSV,,
Urina,05RCF_csv,Glutathione-oxidized,,1561.02476828207,,CSV,,
Urina,05RCF_csv,4-AminoHippurate,,1603.52371111758,,CSV,,
Urina,05RCF_csv,UTP,,1624.27468034224,,CSV,,
Urina,05RCF_csv,Anserine,,1644.41423357429,,CSV,,
Urina,05RCF_csv,UMP,,1661.62440325952,,CSV,,
Urina,05RCF_csv,2-Picolinate,,1673.05706656514,,CSV,,
Urina,05RCF_csv,Pyrocatechol,,1686.70064654233,,CSV,,
Urina,05RCF_csv,3-Hydroxybutyrate,HMDB00357,1689.65387613785,30.0,CSV,1659.65387613785,5532.18
Urina,05RCF_csv,O-Acetyl-L-Carnitine,,1789.7180829771,,CSV,,
Urina,05RCF_csv,trans-Ferulate,,1835.53863066977,,CSV,,
Urina,05RCF_csv,Dimethylsulfone,,1835.63494143576,,CSV,,
Urina,05RCF_csv,Carnosine,HMDB00033,1836.03824153413,126.6,CSV,1709.4382415341302,1350.27
Urina,05RCF_csv,S-Acetamidomethylcysteine,,1888.29836984709,,CSV,,
Urina,05RCF_csv,2-Propanol,,1924.37076914856,,CSV,,
Urina,05RCF_csv,Methylamine,,1928.27491853934,,CSV,,
Urina,05RCF_csv,DehydroAscorbate,,1974.38813876572,,CSV,,
Urina,05RCF_csv,Levoglucosan,,2127.23020450605,,CSV,,
Urina,05RCF_csv,Dimethylamine,HMDB00087,2130.94708200933,327.3,CSV,1803.6470820093302,551.07
Urina,05RCF_csv,N-Acetylglycine,,2136.532511429,,CSV,,
Urina,05RCF_csv,Fucose,HMDB00174,2209.65241643635,108.0,CSV,2101.65241643635,1945.97
Urina,05RCF_csv,Threonine,HMDB00167,2211.82066047386,169.8,CSV,2042.0206604738598,1202.6
Urina,05RCF_csv,Tryptophan,HMDB00929,2212.90023267145,44.3,CSV,2168.6002326714497,4895.26
Urina,05RCF_csv,Methylguanidine,,2235.0667334812,,CSV,,
Urina,05RCF_csv,Mannose,,2261.15615797823,,CSV,,
Urina,05RCF_csv,5-AminoValerate,,2269.05210740539,,CSV,,
Urina,05RCF_csv,3-Methyladipate,,2282.87075047014,,CSV,,
Urina,05RCF_csv,Quinolinate,,2306.48943526894,,CSV,,
Urina,05RCF_csv,Guanidinoacetate,,2329.02614293004,,CSV,,
Urina,05RCF_csv,2-Deoxyguanosine,,2465.47966130097,,CSV,,
Urina,05RCF_csv,Sarcosine,,2493.36364041659,,CSV,,
Urina,05RCF_csv,Spermidine,,2567.39585724815,,CSV,,
Urina,05RCF_csv,3-HydroxyphenylAcetate,,2639.30358993419,,CSV,,
Urina,05RCF_csv,Methylmalonate,,2684.51742420403,,CSV,,
Urina,05RCF_csv,Galactitol,,2720.26020980336,,CSV,,
Urina,05RCF_csv,Ornithine,,2775.19554517834,,CSV,,
Urina,05RCF_csv,1-Methyl-L-Histidine,,2789.70012088616,,CSV,,
Urina,05RCF_csv,Citrate,HMDB00094,2825.53840832217,630.2,CSV,2195.33840832217,348.36
Urina,05RCF_csv,3-Methyl-L-Histidine,,2835.45489086151,,CSV,,
Urina,05RCF_csv,Histidine,HMDB00177,2837.03110961823,787.5,CSV,2049.53110961823,260.26
Urina,05RCF_csv,trans-4-Hydroxy-L-Proline,,2858.9114878993,,CSV,,
Urina,05RCF_csv,Creatine,HMDB00064,3001.06086839243,36.0,CSV,2965.06086839243,8236.28
Urina,05RCF_csv,Glucuronate,,3007.07782432055,,CSV,,
Urina,05RCF_csv,Putrescine,,3014.84220421603,,CSV,,
Urina,05RCF_csv,Arginine,,3047.46402909258,,CSV,,
Urina,05RCF_csv,Phenylalanine,,3099.8461551443,,CSV,,
Urina,05RCF_csv,N-Acetyl-L-Aspartate,,3271.12398987494,,CSV,,
Urina,05RCF_csv,3-PhenylPropionate,,3321.48802211088,,CSV,,
Urina,05RCF_csv,Malate,,3449.70502868812,,CSV,,
Urina,05RCF_csv,2-Oxoglutarate,HMDB00208,3625.18706497063,73.9,CSV,3551.28706497063,4805.53
Urina,05RCF_csv,Lysine,HMDB00182,3866.11945223479,60.5,CSV,3805.61945223479,6290.28
Urina,05RCF_csv,1-Methylhydantoin,,3919.00116496414,,CSV,,
Urina,05RCF_csv,Glutamine,HMDB00641,3944.14562315616,352.1,CSV,3592.04562315616,1020.18
Urina,05RCF_csv,Lactate,HMDB00190,3978.5765491614,18.9,CSV,3959.6765491614,20950.67
Urina,05RCF_csv,Glycerol,,4086.24647547374,,CSV,,
Urina,05RCF_csv,Fructose,HMDB00660,4207.34465296616,240.4,CSV,3966.9446529661595,1650.14
Urina,05RCF_csv,Beta-Alanine,,4266.21936726771,,CSV,,
Urina,05RCF_csv,Myo-Inositol,,4707.78355426033,,CSV,,
Urina,05RCF_csv,GABA,,4714.25382546497,,CSV,,
Urina,05RCF_csv,Asparagine,HMDB00168,4798.21524199617,200.8,CSV,4597.41524199617,2289.55
Urina,05RCF_csv,Pyroglutamate,HMDB00267,5144.73035332519,140.1,CSV,5004.630353325189,3572.18
Urina,05RCF_csv,Glucose-6-Phosphate,,5156.00321485144,,CSV,,
Urina,05RCF_csv,Dihydrothymine,,5536.50938948365,,CSV,,
Urina,05RCF_csv,Indoxylsulfate,,5666.64292189022,,CSV,,
Urina,05RCF_csv,Sorbitol,,5998.48628532254,,CSV,,
Urina,05RCF_csv,2-AminoAdipate,,6639.66028720984,,CSV,,
Urina,05RCF_csv,Citrulline,,6743.31720492762,,CSV,,
Urina,05RCF_csv,Gluconate,,7097.90906309546,,CSV,,
Urina,05RCF_csv,Serine,HMDB00187,7336.11368298683,486.8,CSV,6849.31368298683,1407.01
Urina,05RCF_csv,2-Deoxycytidine,,7576.17545232383,,CSV,,
Urina,05RCF_csv,"1,3-Diaminopropane",,8019.34367190621,,CSV,,
Urina,05RCF_csv,Taurine,HMDB00251,8226.88454851002,161.8,CSV,8065.084548510019,4984.6
Urina,05RCF_csv,Glutamate,,8382.94222863255,,CSV,,
Urina,05RCF_csv,Aspartate,,8603.24094551183,,CSV,,
Urina,05RCF_csv,3-Methylxanthine,,9891.35335035855,,CSV,,
Urina,05RCF_csv,Lactose,,10001.4397014805,,CSV,,
Urina,05RCF_csv,Arabitol,,10552.5793771916,,CSV,,
Urina,05RCF_csv,Betaine,HMDB00043,11078.2949073543,43.2,CSV,11035.0949073543,25544.2
Urina,05RCF_csv,Isocitrate,,11335.2255490719,,CSV,,
Urina,05RCF_csv,Threitol,,11672.8718793612,,CSV,,
Urina,05RCF_csv,Hippurate,HMDB00714,11806.4199982195,1300.5,CSV,10505.9199982195,807.84
Urina,05RCF_csv,Proline,,12024.245195586,,CSV,,
Urina,05RCF_csv,Phenylglyoxylate,,12038.4359619402,,CSV,,
Urina,05RCF_csv,Ethanolamine,HMDB00149,12714.5785970287,389.9,CSV,12324.6785970287,3160.98
Urina,05RCF_csv,Saccarate,,13193.3624816816,,CSV,,
Urina,05RCF_csv,Cytosine,,14766.8120094858,,CSV,,
Urina,05RCF_csv,Threonate,,14929.4453857664,,CSV,,
Urina,05RCF_csv,Phenethylamine,,15304.9984359077,,CSV,,
Urina,05RCF_csv,Glycolate,HMDB00115,16058.0484068517,329.6,CSV,15728.4484068517,4771.98
Urina,05RCF_csv,Uracil,HMDB00300,17820.0657719967,76.4,CSV,17743.665771996697,23224.69
Urina,05RCF_csv,Cysteine,,18720.2784345211,,CSV,,
Urina,05RCF_csv,Creatinine,HMDB00562,292099.109858963,11828.5,CSV,280270.609858963,2369.45
Urina,01RCF_fid,1-Methyl-L-Histidine,,0.0,,FID,,
Urina,01RCF_fid,2-Aminobutyrate,,0.0,,FID,,
Urina,01RCF_fid,2-Deoxyadenosine,,0.0,,FID,,
Urina,01RCF_fid,2-Deoxycytidine,,0.0,,FID,,
Urina,01RCF_fid,2-Deoxyguanosine,,0.0,,FID,,
Urina,01RCF_fid,2-Hydroxybutyrate,,0.0,,FID,,
Urina,01RCF_fid,2-HydroxyphenylAcetate,,0.0,,FID,,
Urina,01RCF_fid,2-Methylglutarate,,0.0,,FID,,
Urina,01RCF_fid,2-Oxoisovalerate,,0.0,,FID,,
Urina,01RCF_fid,2-Picolinate,,0.0,,FID,,
Urina,01RCF_fid,3-Hydroxybutyrate,HMDB00357,0.0,122.6,FID,122.6,100.0
Urina,01RCF_fid,3-HydroxyphenylAcetate,,0.0,,FID,,
Urina,01RCF_fid,3-Methyl-L-Histidine,,0.0,,FID,,
Urina,01RCF_fid,3-Methylxanthine,,0.0,,FID,,
Urina,01RCF_fid,4-HydroxyphenylAcetate,,0.0,,FID,,
Urina,01RCF_fid,5-AminoValerate,,0.0,,FID,,
Urina,01RCF_fid,7-Methylxanthine,,0.0,,FID,,
Urina,01RCF_fid,AMP,,0.0,,FID,,
Urina,01RCF_fid,ATP,,0.0,,FID,,
Urina,01RCF_fid,Acetaminophen,,0.0,,FID,,
Urina,01RCF_fid,Acetate,HMDB00042,0.0,160.9,FID,160.9,100.0
Urina,01RCF_fid,Adenine,,0.0,,FID,,
Urina,01RCF_fid,Adenosine,,0.0,,FID,,
Urina,01RCF_fid,Adipate,,0.0,,FID,,
Urina,01RCF_fid,Allantoin,,0.0,,FID,,
Urina,01RCF_fid,Arabitol,,0.0,,FID,,
Urina,01RCF_fid,Argininosuccinate,,0.0,,FID,,
Urina,01RCF_fid,Ascorbate,,0.0,,FID,,
Urina,01RCF_fid,Azelaate,,0.0,,FID,,
Urina,01RCF_fid,Azelaic ate,,0.0,,FID,,
Urina,01RCF_fid,Benzoate,,0.0,,FID,,
Urina,01RCF_fid,CDP,,0.0,,FID,,
Urina,01RCF_fid,CMP,,0.0,,FID,,
Urina,01RCF_fid,CTP,,0.0,,FID,,
Urina,01RCF_fid,Citraconate,,0.0,,FID,,
Urina,01RCF_fid,Cytosine,,0.0,,FID,,
Urina,01RCF_fid,DehydroAscorbate,,0.0,,FID,,
Urina,01RCF_fid,Dimethylamine,HMDB00087,0.0,759.3,FID,759.3,100.0
Urina,01RCF_fid,Dimethylglycine,,0.0,,FID,,
Urina,01RCF_fid,Ethylmalonate,,0.0,,FID,,
Urina,01RCF_fid,Fumarate,,0.0,,FID,,
Urina,01RCF_fid,GDP,,0.0,,FID,,
Urina,01RCF_fid,GTP,,0.0,,FID,,
Urina,01RCF_fid,Galactose,,0.0,,FID,,
Urina,01RCF_fid,Glutaconate,,0.0,,FID,,
Urina,01RCF_fid,Glutarate,,0.0,,FID,,
Urina,01RCF_fid,Glutathione-reduced,,0.0,,FID,,
Urina,01RCF_fid,Glycine,HMDB00123,0.0,1518.6,FID,1518.6,100.0
Urina,01RCF_fid,Glycolate,HMDB00115,0.0,1226.6,FID,1226.6,100.0
Urina,01RCF_fid,Guanidinoacetate,,0.0,,FID,,
Urina,01RCF_fid,Hypoxanthine,HMDB00157,0.0,119.9,FID,119.9,100.0
Urina,01RCF_fid,IMP,,0.0,,FID,,
Urina,01RCF_fid,Inosine,,0.0,,FID,,
Urina,01RCF_fid,Isobutyrate,,0.0,,FID,,
Urina,01RCF_fid,Isocitrate,,0.0,,FID,,
Urina,01RCF_fid,Kynurenate,,0.0,,FID,,
Urina,01RCF_fid,Lactate,HMDB00190,0.0,44.3,FID,44.3,100.0
Urina,01RCF_fid,Long-chain_alkane,,0.0,,FID,,
Urina,01RCF_fid,Malate,,0.0,,FID,,
Urina,01RCF_fid,Mannose,,0.0,,FID,,
Urina,01RCF_fid,Methionine,HMDB00696,0.0,79.5,FID,79.5,100.0
Urina,01RCF_fid,Methylamine,,0.0,,FID,,
Urina,01RCF_fid,NAD,,0.0,,FID,,
Urina,01RCF_fid,NADP,,0.0,,FID,,
Urina,01RCF_fid,Nicotinate,,0.0,,FID,,
Urina,01RCF_fid,Nicotinurate,,0.0,,FID,,
Urina,01RCF_fid,Ornithine,,0.0,,FID,,
Urina,01RCF_fid,Pantothenate,HMDB00210,0.0,72.2,FID,72.2,100.0
Urina,01RCF_fid,Phosphocholine,,0.0,,FID,,
Urina,01RCF_fid,Propionate,,0.0,,FID,,
Urina,01RCF_fid,Pyruvate,HMDB00243,0.0,65.8,FID,65.8,100.0
Urina,01RCF_fid,Quinolinate,,0.0,,FID,,
Urina,01RCF_fid,Sarcosine,,0.0,,FID,,
Urina,01RCF_fid,Sebacate,,0.0,,FID,,
Urina,01RCF_fid,Serine,HMDB00187,0.0,896.5,FID,896.5,100.0
Urina,01RCF_fid,Succinate,HMDB00254,0.0,58.4,FID,58.4,100.0
Urina,01RCF_fid,Tartarate,,0.0,,FID,,
Urina,01RCF_fid,Trans-Acotinate,,0.0,,FID,,
Urina,01RCF_fid,Tyrosine,HMDB00158,0.0,157.3,FID,157.3,100.0
Urina,01RCF_fid,Urocanate,HMDB00301,0.0,25.0,FID,25.0,100.0
Urina,01RCF_fid,Valine,HMDB00883,0.0,73.0,FID,73.0,100.0
Urina,01RCF_fid,beta-Hydroxyisovalerate,,0.0,,FID,,
Urina,01RCF_fid,dAMP,,0.0,,FID,,
Urina,01RCF_fid,trans-Ferulate,,0.0,,FID,,
Urina,01RCF_fid,Acetone,HMDB01659,47.0107028084248,29.7,FID,17.310702808424804,58.29
Urina,01RCF_fid,Dimethylsulfone,,49.2923190499533,,FID,,
Urina,01RCF_fid,Betaine,HMDB00043,54.2104474216736,179.1,FID,124.8895525783264,69.73
Urina,01RCF_fid,O-Acetyl-L-Carnitine,,79.3855601878584,,FID,,
Urina,01RCF_fid,Methylmalonate,,83.3912690155217,,FID,,
Urina,01RCF_fid,Trimethylamine,,84.2938004413551,,FID,,
Urina,01RCF_fid,Levulinate,,94.3231246818881,,FID,,
Urina,01RCF_fid,Isovalerate,,97.2743291389239,,FID,,
Urina,01RCF_fid,2-Propanol,,102.27062437868,,FID,,
Urina,01RCF_fid,Homovanillate,,109.387675999424,,FID,,
Urina,01RCF_fid,Glycerophosphocholine,,111.2399207294,,FID,,
Urina,01RCF_fid,Methylguanidine,,112.147429085215,,FID,,
Urina,01RCF_fid,Saturated_fattty_acids,,134.964241821335,,FID,,
Urina,01RCF_fid,N-Acetyl-L-Aspartate,,142.626437210678,,FID,,
Urina,01RCF_fid,Carnitine,HMDB00062,142.73696481239,121.9,FID,20.836964812389994,17.09
Urina,01RCF_fid,alpha-Hydroxyisobutyrate,,151.416550329039,,FID,,
Urina,01RCF_fid,Mandelate,,156.022228085191,,FID,,
Urina,01RCF_fid,Galactitol,,158.668746852889,,FID,,
Urina,01RCF_fid,4-EthylPhenol,,166.684218055422,,FID,,
Urina,01RCF_fid,Acetoacetate,HMDB00060,166.970853930203,83.5,FID,83.47085393020299,99.97
Urina,01RCF_fid,CholineChloride,,173.274266673989,,FID,,
Urina,01RCF_fid,UTP,,174.192643981524,,FID,,
Urina,01RCF_fid,Isoleucine,HMDB00172,183.787886366808,22.4,FID,161.387886366808,720.48
Urina,01RCF_fid,Pyrocatechol,,184.487317213838,,FID,,
Urina,01RCF_fid,Leucine,HMDB00687,190.1210296185,91.8,FID,98.32102961849999,107.1
Urina,01RCF_fid,UDPG,,194.839081925943,,FID,,
Urina,01RCF_fid,S-Acetamidomethylcysteine,,194.855560019889,,FID,,
Urina,01RCF_fid,1-Methylhydantoin,,204.553443628397,,FID,,
Urina,01RCF_fid,Hypotaurine,,205.218070248505,,FID,,
Urina,01RCF_fid,GABA,,214.906269007816,,FID,,
Urina,01RCF_fid,Vanillate,,214.976271477538,,FID,,
Urina,01RCF_fid,Pimelate,,221.370125680701,,FID,,
Urina,01RCF_fid,Glutathione-oxidized,,222.512115361501,,FID,,
Urina,01RCF_fid,Valerate,,232.584736604156,,FID,,
Urina,01RCF_fid,Cadaverine,,238.251046843792,,FID,,
Urina,01RCF_fid,UDP,,247.658932914655,,FID,,
Urina,01RCF_fid,2-Oxobutyrate,,248.969280078588,,FID,,
Urina,01RCF_fid,PropyleneGlycol,,252.892066336609,,FID,,
Urina,01RCF_fid,3-Methyladipate,,256.327531963638,,FID,,
Urina,01RCF_fid,N-(2-Furoyl)Glycine,,256.622278730123,,FID,,
Urina,01RCF_fid,Carnosine,HMDB00033,258.721965612242,111.4,FID,147.321965612242,132.25
Urina,01RCF_fid,Cystine,,273.858984589013,,FID,,
Urina,01RCF_fid,UMP,,280.509826962372,,FID,,
Urina,01RCF_fid,Spermidine,,283.448946155365,,FID,,
Urina,01RCF_fid,Xylitol,HMDB02917,291.138457890782,498.6,FID,207.46154210921804,41.61
Urina,01RCF_fid,GMP,,303.723982257576,,FID,,
Urina,01RCF_fid,Syringate,,306.308963499731,,FID,,
Urina,01RCF_fid,3-PhenylPropionate,,316.109415381891,,FID,,
Urina,01RCF_fid,Formate,HMDB00142,329.44817824836,515.2,FID,185.75182175164002,36.05
Urina,01RCF_fid,Phenethylamine,,329.796211634769,,FID,,
Urina,01RCF_fid,Histidine,HMDB00177,333.430451392824,1947.6,FID,1614.1695486071758,82.88
Urina,01RCF_fid,Anserine,,334.697852431657,,FID,,
Urina,01RCF_fid,Phenylglyoxylate,,349.430534853008,,FID,,
Urina,01RCF_fid,Malonate,HMDB00691,357.605784508392,685.2,FID,327.59421549160805,47.81
Urina,01RCF_fid,N-Acetylglycine,,371.66761783061,,FID,,
Urina,01RCF_fid,Gluconate,,376.456873571563,,FID,,
Urina,01RCF_fid,Sorbitol,,384.754219030932,,FID,,
Urina,01RCF_fid,Glucose,HMDB00122,385.107976023206,610.1,FID,224.99202397679403,36.88
Urina,01RCF_fid,Uridine,HMDB00296,386.412462035985,46.3,FID,340.112462035985,734.58
Urina,01RCF_fid,Maltose,,394.617694437042,,FID,,
Urina,01RCF_fid,2-Oxoglutarate,HMDB00208,432.886533828125,165.2,FID,267.686533828125,162.04
Urina,01RCF_fid,Phenylalanine,,452.019105964731,,FID,,
Urina,01RCF_fid,Indoxylsulfate,,456.19104742186,,FID,,
Urina,01RCF_fid,trans-4-Hydroxy-L-Proline,,460.775089302597,,FID,,
Urina,01RCF_fid,Dihydrothymine,,466.204907408721,,FID,,
Urina,01RCF_fid,Alanine,HMDB00161,485.733077128873,383.0,FID,102.73307712887299,26.82
Urina,01RCF_fid,4-AminoHippurate,,494.881671294419,,FID,,
Urina,01RCF_fid,Threonine,HMDB00167,559.81901477282,390.6,FID,169.21901477281995,43.32
Urina,01RCF_fid,Putrescine,,572.061596057656,,FID,,
Urina,01RCF_fid,Myo-Inositol,,590.316375004595,,FID,,
Urina,01RCF_fid,Levoglucosan,,594.634086846791,,FID,,
Urina,01RCF_fid,Beta-Alanine,,603.635439907151,,FID,,
Urina,01RCF_fid,"1,3-Diaminopropane",,606.74350085678,,FID,,
Urina,01RCF_fid,Fucose,HMDB00174,608.449346300843,184.2,FID,424.249346300843,230.32
Urina,01RCF_fid,Tryptophan,HMDB00929,689.72875520344,111.3,FID,578.42875520344,519.7
Urina,01RCF_fid,Glycogen,,707.826041938651,,FID,,
Urina,01RCF_fid,Saccarate,,716.220631053004,,FID,,
Urina,01RCF_fid,TMAO,,748.968953503383,,FID,,
Urina,01RCF_fid,Citrulline,,907.739194985217,,FID,,
Urina,01RCF_fid,Glucuronate,,911.272834951322,,FID,,
Urina,01RCF_fid,Asparagine,HMDB00168,916.671400813635,188.7,FID,727.971400813635,385.78
Urina,01RCF_fid,Glycerate,,1012.20251304237,,FID,,
Urina,01RCF_fid,Ethanolamine,HMDB00149,1031.47667280004,979.4,FID,52.07667280004,5.32
Urina,01RCF_fid,Lysine,HMDB00182,1031.65737749086,472.0,FID,559.65737749086,118.57
Urina,01RCF_fid,Uracil,HMDB00300,1042.04361909518,181.8,FID,860.2436190951801,473.18
Urina,01RCF_fid,Glycerol,,1043.60054258901,,FID,,
Urina,01RCF_fid,2-AminoAdipate,,1043.94195449711,,FID,,
Urina,01RCF_fid,Pyroglutamate,HMDB00267,1045.62931633811,502.6,FID,543.0293163381099,108.04
Urina,01RCF_fid,Glucose-6-Phosphate,,1050.12994586425,,FID,,
Urina,01RCF_fid,Threitol,,1066.66372160999,,FID,,
Urina,01RCF_fid,Arginine,,1100.62813440331,,FID,,
Urina,01RCF_fid,Fructose,HMDB00660,1136.85476786869,611.9,FID,524.95476786869,85.79
Urina,01RCF_fid,Glutamine,HMDB00641,1143.79424342254,839.1,FID,304.6942434225399,36.31
Urina,01RCF_fid,Cysteine,,1150.59127244227,,FID,,
Urina,01RCF_fid,Aspartate,,1214.03573771089,,FID,,
Urina,01RCF_fid,Lactose,,1255.35684587799,,FID,,
Urina,01RCF_fid,Creatine,HMDB00064,1326.62307767821,215.4,FID,1111.2230776782098,515.89
Urina,01RCF_fid,Proline,,1340.85978649036,,FID,,
Urina,01RCF_fid,Trigonelline,HMDB00875,1427.90956415214,1538.7,FID,110.79043584785995,7.2
Urina,01RCF_fid,Threonate,,1432.34084895401,,FID,,
Urina,01RCF_fid,Glutamate,,1783.04309008215,,FID,,
Urina,01RCF_fid,Citrate,HMDB00094,2030.71616676957,3886.5,FID,1855.78383323043,47.75
Urina,01RCF_fid,Taurine,HMDB00251,2064.74836562732,2148.6,FID,83.85163437268011,3.9
Urina,01RCF_fid,Hippurate,HMDB00714,3765.5424673218,4653.1,FID,887.5575326782005,19.07
Urina,01RCF_fid,Creatinine,HMDB00562,5878.36109582494,24012.6,FID,18134.238904175058,75.52
Urina,02RCF_fid,2-Aminobutyrate,,0.0,,FID,,
Urina,02RCF_fid,2-Deoxycytidine,,0.0,,FID,,
Urina,02RCF_fid,2-Deoxyguanosine,,0.0,,FID,,
Urina,02RCF_fid,2-Methylglutarate,,0.0,,FID,,
Urina,02RCF_fid,2-Oxoisovalerate,,0.0,,FID,,
Urina,02RCF_fid,2-Picolinate,,0.0,,FID,,
Urina,02RCF_fid,3-Hydroxybutyrate,HMDB00357,0.0,49.4,FID,49.4,100.0
Urina,02RCF_fid,3-HydroxyphenylAcetate,,0.0,,FID,,
Urina,02RCF_fid,3-Methylxanthine,,0.0,,FID,,
Urina,02RCF_fid,7-Methylxanthine,,0.0,,FID,,
Urina,02RCF_fid,AMP,,0.0,,FID,,
Urina,02RCF_fid,ATP,,0.0,,FID,,
Urina,02RCF_fid,Acetaminophen,,0.0,,FID,,
Urina,02RCF_fid,Allantoin,,0.0,,FID,,
Urina,02RCF_fid,Argininosuccinate,,0.0,,FID,,
Urina,02RCF_fid,Azelaate,,0.0,,FID,,
Urina,02RCF_fid,Azelaic ate,,0.0,,FID,,
Urina,02RCF_fid,Benzoate,,0.0,,FID,,
Urina,02RCF_fid,Betaine,HMDB00043,0.0,127.5,FID,127.5,100.0
Urina,02RCF_fid,CDP,,0.0,,FID,,
Urina,02RCF_fid,CMP,,0.0,,FID,,
Urina,02RCF_fid,CTP,,0.0,,FID,,
Urina,02RCF_fid,Cadaverine,,0.0,,FID,,
Urina,02RCF_fid,Citraconate,,0.0,,FID,,
Urina,02RCF_fid,Creatine,HMDB00064,0.0,965.6,FID,965.6,100.0
